First_Name,Last_Name,Course,PassYear,Campus,StudentID
James,Hurst,Archaeology,2029,Bhiwandi,A20292141334251
Austin,Shaffer,Advertising,2027,Bhiwandi,A20272001334252
Maria,Glenn,Advertising,2026,Bhiwandi,A20262001334253
Mark,Moore,Advertising,2021,Bhiwandi,A20212001334254
Corey,Rivera,Advertising,2028,Bhiwandi,A20282001334255
Ethan,Page,Zoology,2020,Bhilai,A20203331324256
Christian,Carter,Zoology,2027,Bhilai,A20273331324257
Todd,Mccall,Zoology,2019,Bhilai,A20193331324258
Michelle,Hughes,Zoology,2023,Bhilai,A20233331324259
Mark,Ward,Zoology,2020,Bhilai,A20203331324260
Charles,Smith,Zoology,2030,Bhilai,A20303331324261
Robert,Mccullough,Zoology,2021,Bhilai,A20213331324262
Shane,Henry,Veterinary Medicine,2023,Bhilai,A20239611324263
William,Carlson,Veterinary Medicine,2021,Bhilai,A20219611324264
Adrian,Sherman,Veterinary Medicine,2021,Bhilai,A20219611324265
Paige,Smith,Urban Planning,2030,Bhilai,A20301591324266
Kathleen,Williams,Urban Planning,2028,Bhilai,A20281591324267
Ashley,Hawkins,Urban Planning,2029,Bhilai,A20291591324268
Veronica,Page,Urban Planning,2028,Bhilai,A20281591324269
Donald,Parker,Urban Planning,2028,Bhilai,A20281591324270
Matthew,Johnson,Theology,2026,Bhilai,A20264651324271
Brooke,Stewart,Theology,2020,Bhilai,A20204651324272
Michelle,Little,Theology,2025,Bhilai,A20254651324273
Hunter,Price,Theology,2020,Bhilai,A20204651324274
Kelly,Williams,Theatre,2023,Bhilai,A20237981324275
Chad,Wright,Theatre,2024,Bhilai,A20247981324276
Stephanie,Bailey,Theatre,2026,Bhilai,A20267981324277
Erin,Ball,Theatre,2027,Bhilai,A20277981324278
Carol,Thomas,Theatre,2028,Bhilai,A20287981324279
Christina,Johnson,Sociology,2025,Bhilai,A20255551324280
Autumn,Jacobs,Sociology,2027,Bhilai,A20275551324281
Ashley,Galvan,Sociology,2027,Bhilai,A20275551324282
Ryan,Haynes,Sociology,2019,Bhilai,A20195551324283
Kathleen,Jensen,Sociology,2023,Bhilai,A20235551324284
Susan,Thompson,Sociology,2019,Bhilai,A20195551324285
Juan,Reyes,Public Administration,2022,Bhilai,A20226961324286
Gregory,Browning,Public Administration,2028,Bhilai,A20286961324287
James,Jones,Public Administration,2019,Bhilai,A20196961324288
Gregory,Parker,Public Administration,2022,Bhilai,A20226961324289
Edward,Harrison,Psychology,2023,Bhilai,A20231931324290
Philip,Williams,Psychology,2019,Bhilai,A20191931324291
Daniel,Medina,Psychology,2029,Bhilai,A20291931324292
Linda,Mclaughlin,Political Science,2028,Bhilai,A20281521324293
Elizabeth,Marshall,Political Science,2025,Bhilai,A20251521324294
Kevin,Johnson,Philosophy,2023,Bhilai,A20233001324295
Joshua,Harris,Philosophy,2019,Bhilai,A20193001324296
Janice,Evans,Philosophy,2029,Bhilai,A20293001324297
Victoria,Walker,Philosophy,2019,Bhilai,A20193001324298
Gwendolyn,Cox,Philosophy,2021,Bhilai,A20213001324299
Karla,Fischer,Philosophy,2023,Bhilai,A20233001324300
Cheryl,Scott,Music,2026,Bhilai,A20267861324301
Marvin,Castillo,Music,2020,Bhilai,A20207861324302
Jennifer,Powers,Music,2024,Bhilai,A20247861324303
Andrea,Martin,Music,2025,Bhilai,A20257861324304
Rodney,Daniels,Music,2020,Bhilai,A20207861324305
Tyler,Casey,Music,2028,Bhilai,A20287861324306
Kyle,Johnson,Music,2024,Bhilai,A20247861324307
Ricky,Camacho,Music,2027,Bhilai,A20277861324308
Lisa,Wilson,Mathematics,2024,Bhilai,A20242151324309
Christopher,Cruz,Mathematics,2020,Bhilai,A20202151324310
Jennifer,Jackson,Mathematics,2025,Bhilai,A20252151324311
Joseph,Ferrell,Mathematics,2022,Bhilai,A20222151324312
Maxwell,Alexander,Mathematics,2029,Bhilai,A20292151324313
Martha,Norris,Mathematics,2026,Bhilai,A20262151324314
Tammy,Kane,Mathematics,2027,Bhilai,A20272151324315
Allison,Rodriguez,Literature,2025,Bhilai,A20251241324316
Edward,Herrera,Literature,2027,Bhilai,A20271241324317
Donna,Johnson,Literature,2026,Bhilai,A20261241324318
David,Nguyen,Literature,2030,Bhilai,A20301241324319
Michael,Harris,Literature,2028,Bhilai,A20281241324320
Maria,Pugh,Literature,2021,Bhilai,A20211241324321
Benjamin,Harper,Literature,2026,Bhilai,A20261241324322
Richard,Anderson,Literature,2020,Bhilai,A20201241324323
Wanda,Huffman,Languages,2029,Bhilai,A20297851324324
Alexis,Mclaughlin,Languages,2024,Bhilai,A20247851324325
Nicholas,Cunningham,Languages,2025,Bhilai,A20257851324326
Lisa,Nguyen,Languages,2029,Bhilai,A20297851324327
Kimberly,Anderson,Languages,2020,Bhilai,A20207851324328
Elizabeth,White,Languages,2028,Bhilai,A20287851324329
Aaron,Young,Journalism,2022,Bhilai,A20222311324330
Nicole,Mccarthy,Journalism,2029,Bhilai,A20292311324331
Larry,Tyler,Journalism,2026,Bhilai,A20262311324332
Christopher,Hutchinson,Journalism,2023,Bhilai,A20232311324333
Michelle,Turner,Journalism,2025,Bhilai,A20252311324334
Leslie,Morrison,Journalism,2028,Bhilai,A20282311324335
Keith,Steele,History,2021,Bhilai,A20216361324336
Tammy,Gardner,History,2023,Bhilai,A20236361324337
Karen,Rodriguez,History,2023,Bhilai,A20236361324338
Sara,Wood,History,2028,Bhilai,A20286361324339
Crystal,Torres,Fine Arts,2026,Bhilai,A20261471324340
Steven,Stevens,Fine Arts,2023,Bhilai,A20231471324341
Brian,Gray,Fine Arts,2025,Bhilai,A20251471324342
Samantha,Brock,Fine Arts,2026,Bhilai,A20261471324343
Stacey,Taylor,Fine Arts,2021,Bhilai,A20211471324344
Annette,Martinez,Economics,2027,Bhilai,A20271021324345
Tiffany,Ramirez,Economics,2026,Bhilai,A20261021324346
Michelle,Contreras,Economics,2023,Bhilai,A20231021324347
Gary,Simon,Economics,2021,Bhilai,A20211021324348
Rhonda,Young,Economics,2023,Bhilai,A20231021324349
Kyle,Johnson,Cinema Sciences,2020,Bhilai,A20204121324350
Aaron,Carter,Cinema Sciences,2024,Bhilai,A20244121324351
Melissa,Turner,Cinema Sciences,2030,Bhilai,A20304121324352
Marissa,Curry,Archaeology,2020,Bhilai,A20202141324353
Brandy,Conway,Archaeology,2030,Bhilai,A20302141324354
Lisa,Bowman,Archaeology,2022,Bhilai,A20222141324355
Megan,Wilkins,Archaeology,2030,Bhilai,A20302141324356
Tyler,Hunt,Archaeology,2019,Bhilai,A20192141324357
Natasha,Bryant,Archaeology,2021,Bhilai,A20212141324358
Brandy,Allen,Archaeology,2028,Bhilai,A20282141324359
William,Murray,Archaeology,2020,Bhilai,A20202141324360
Luis,Clay,Advertising,2029,Bhilai,A20292001324361
Brendan,Wood,Advertising,2029,Bhilai,A20292001324362
Sydney,Hernandez,Advertising,2027,Bhilai,A20272001324363
Ryan,Hudson,Advertising,2024,Bhilai,A20242001324364
Rebecca,Mitchell,Advertising,2029,Bhilai,A20292001324365
Morgan,Hawkins,Zoology,2028,Bareilly,A20283331304366
John,Paul,Zoology,2024,Bareilly,A20243331304367
Anthony,Graham,Zoology,2026,Bareilly,A20263331304368
Paul,Kent,Zoology,2024,Bareilly,A20243331304369
Andrew,Pearson,Zoology,2021,Bareilly,A20213331304370
Christopher,Wolfe,Zoology,2023,Bareilly,A20233331304371
Misty,Delgado,Zoology,2019,Bareilly,A20193331304372
Patrick,Moore,Zoology,2025,Bareilly,A20253331304373
Pamela,Hines,Veterinary Medicine,2026,Bareilly,A20269611304374
Barbara,May,Veterinary Medicine,2024,Bareilly,A20249611304375
Monica,Haley,Veterinary Medicine,2023,Bareilly,A20239611304376
Johnathan,Wright,Veterinary Medicine,2024,Bareilly,A20249611304377
Margaret,Riggs,Urban Planning,2019,Bareilly,A20191591304378
Ronnie,Johnson,Urban Planning,2026,Bareilly,A20261591304379
Alexander,Savage,Theology,2023,Bareilly,A20234651304380
Matthew,Lewis,Theology,2019,Bareilly,A20194651304381
Joseph,Terry,Theology,2022,Bareilly,A20224651304382
Jason,Hines,Theology,2026,Bareilly,A20264651304383
Andrea,Logan,Theatre,2030,Bareilly,A20307981304384
Jennifer,Schwartz,Theatre,2026,Bareilly,A20267981304385
Jon,Nicholson,Theatre,2030,Bareilly,A20307981304386
Adam,Johnston,Theatre,2019,Bareilly,A20197981304387
Carrie,Howard,Sociology,2020,Bareilly,A20205551304388
Joshua,Ferguson,Sociology,2030,Bareilly,A20305551304389
Lisa,Bradshaw,Sociology,2023,Bareilly,A20235551304390
Sandra,Ruiz,Sociology,2024,Bareilly,A20245551304391
Michael,Mercer,Sociology,2021,Bareilly,A20215551304392
Teresa,Moore,Public Administration,2021,Bareilly,A20216961304393
Ashlee,Mills,Public Administration,2025,Bareilly,A20256961304394
Michelle,Edwards,Public Administration,2028,Bareilly,A20286961304395
Diane,Miller,Public Administration,2020,Bareilly,A20206961304396
Gregory,James,Public Administration,2020,Bareilly,A20206961304397
Caleb,Meyers,Public Administration,2030,Bareilly,A20306961304398
Julie,Harrell,Public Administration,2030,Bareilly,A20306961304399
Lisa,Brooks,Psychology,2028,Bareilly,A20281931304400
Destiny,Moore,Psychology,2019,Bareilly,A20191931304401
Bailey,Keller,Psychology,2026,Bareilly,A20261931304402
John,Patel,Psychology,2026,Bareilly,A20261931304403
Sara,Caldwell,Psychology,2026,Bareilly,A20261931304404
Beverly,Romero,Psychology,2028,Bareilly,A20281931304405
Joseph,Taylor,Psychology,2025,Bareilly,A20251931304406
Jared,Brooks,Psychology,2020,Bareilly,A20201931304407
George,Williams,Political Science,2027,Bareilly,A20271521304408
Sara,Cruz,Political Science,2029,Bareilly,A20291521304409
Curtis,Mcmillan,Political Science,2025,Bareilly,A20251521304410
Brian,Lewis,Political Science,2027,Bareilly,A20271521304411
William,Arroyo,Political Science,2019,Bareilly,A20191521304412
Chris,Robinson,Philosophy,2028,Bareilly,A20283001304413
Matthew,Matthews,Philosophy,2023,Bareilly,A20233001304414
Richard,Wheeler,Philosophy,2030,Bareilly,A20303001304415
Linda,Schroeder,Music,2022,Bareilly,A20227861304416
Chase,Turner,Music,2023,Bareilly,A20237861304417
Brian,Khan,Music,2026,Bareilly,A20267861304418
Karen,Jordan,Music,2023,Bareilly,A20237861304419
Angela,Johnson,Music,2022,Bareilly,A20227861304420
Chelsea,Carter,Music,2024,Bareilly,A20247861304421
Lee,Campbell,Mathematics,2022,Bareilly,A20222151304422
Malik,Macdonald,Mathematics,2030,Bareilly,A20302151304423
Eugene,Crawford,Mathematics,2028,Bareilly,A20282151304424
Nicholas,Hayes,Mathematics,2021,Bareilly,A20212151304425
Linda,Moreno,Mathematics,2023,Bareilly,A20232151304426
Rebecca,Matthews,Literature,2023,Bareilly,A20231241304427
Samuel,Chen,Literature,2021,Bareilly,A20211241304428
David,Harrington,Literature,2027,Bareilly,A20271241304429
Tami,Goodwin,Literature,2030,Bareilly,A20301241304430
David,Maynard,Literature,2030,Bareilly,A20301241304431
Mary,Jennings,Languages,2023,Bareilly,A20237851304432
Chelsea,Garcia,Languages,2022,Bareilly,A20227851304433
Stephanie,Richardson,Languages,2021,Bareilly,A20217851304434
Virginia,Foster,Journalism,2030,Bareilly,A20302311304435
Christopher,Sandoval,Journalism,2020,Bareilly,A20202311304436
Sarah,Romero,Journalism,2021,Bareilly,A20212311304437
Tyler,Jackson,Journalism,2022,Bareilly,A20222311304438
Kayla,Ramirez,History,2026,Bareilly,A20266361304439
James,Stanley,History,2026,Bareilly,A20266361304440
Robert,Morales,History,2026,Bareilly,A20266361304441
Alexis,Cowan,History,2020,Bareilly,A20206361304442
Eric,Mosley,History,2020,Bareilly,A20206361304443
Renee,Estrada,History,2029,Bareilly,A20296361304444
Peter,Brown,History,2019,Bareilly,A20196361304445
Sharon,Allen,Fine Arts,2020,Bareilly,A20201471304446
Chad,Gordon,Fine Arts,2026,Bareilly,A20261471304447
Donna,Love,Fine Arts,2021,Bareilly,A20211471304448
Amanda,Hayes,Fine Arts,2029,Bareilly,A20291471304449
Colleen,Sanchez,Fine Arts,2019,Bareilly,A20191471304450
Ashley,Conway,Fine Arts,2027,Bareilly,A20271471304451
Taylor,Newman,Economics,2027,Bareilly,A20271021304452
Jason,Elliott,Economics,2028,Bareilly,A20281021304453
Robert,Pierce,Economics,2024,Bareilly,A20241021304454
Joseph,Miller,Economics,2020,Bareilly,A20201021304455
Felicia,Cameron,Economics,2020,Bareilly,A20201021304456
Thomas,Brown,Economics,2024,Bareilly,A20241021304457
Melissa,Ryan,Economics,2030,Bareilly,A20301021304458
Jessica,Smith,Economics,2022,Bareilly,A20221021304459
Allison,Smith,Economics,2026,Bareilly,A20261021304460
Marc,Norman,Economics,2023,Bareilly,A20231021304461
Jenna,Ball,Cinema Sciences,2029,Bareilly,A20294121304462
Robin,Harris,Cinema Sciences,2024,Bareilly,A20244121304463
Amanda,Shelton,Cinema Sciences,2029,Bareilly,A20294121304464
Amanda,Smith,Cinema Sciences,2028,Bareilly,A20284121304465
Alexandria,Peterson,Cinema Sciences,2019,Bareilly,A20194121304466
Christopher,Anderson,Archaeology,2022,Bareilly,A20222141304467
Mark,Cruz,Archaeology,2026,Bareilly,A20262141304468
Robert,Daniel,Archaeology,2026,Bareilly,A20262141304469
Thomas,Smith,Archaeology,2025,Bareilly,A20252141304470
Yvonne,Torres,Archaeology,2025,Bareilly,A20252141304471
Samuel,Brown,Advertising,2028,Bareilly,A20282001304472
Nancy,Rodriguez,Advertising,2019,Bareilly,A20192001304473
Brittany,Martin,Advertising,2026,Bareilly,A20262001304474
Andrea,Clark,Zoology,2019,Bangalore,A20193331064475
Sharon,Hoffman,Zoology,2019,Bangalore,A20193331064476
Andrew,Rose,Zoology,2021,Bangalore,A20213331064477
John,Pratt,Zoology,2027,Bangalore,A20273331064478
Michelle,Beck,Zoology,2026,Bangalore,A20263331064479
Rebecca,Roach,Zoology,2019,Bangalore,A20193331064480
Emily,Molina,Veterinary Medicine,2025,Bangalore,A20259611064481
Kelly,Juarez,Veterinary Medicine,2021,Bangalore,A20219611064482
Michael,Ortiz,Veterinary Medicine,2029,Bangalore,A20299611064483
Melanie,Brown,Veterinary Medicine,2027,Bangalore,A20279611064484
Jeffrey,Miller,Veterinary Medicine,2028,Bangalore,A20289611064485
Ronald,Matthews,Urban Planning,2024,Bangalore,A20241591064486
Gloria,Walter,Urban Planning,2023,Bangalore,A20231591064487
Russell,Lee,Urban Planning,2021,Bangalore,A20211591064488
Jamie,Perez,Theology,2027,Bangalore,A20274651064489
Megan,Anderson,Theology,2026,Bangalore,A20264651064490
Terri,Jenkins,Theology,2026,Bangalore,A20264651064491
Sara,Johnson,Theatre,2020,Bangalore,A20207981064492
Erin,Hopkins,Theatre,2019,Bangalore,A20197981064493
Joanna,Roy,Theatre,2020,Bangalore,A20207981064494
Ryan,Fox,Theatre,2027,Bangalore,A20277981064495
Suzanne,Brooks,Theatre,2026,Bangalore,A20267981064496
Karina,Taylor,Theatre,2020,Bangalore,A20207981064497
Jeremiah,Pearson,Theatre,2027,Bangalore,A20277981064498
Teresa,Howard,Sociology,2023,Bangalore,A20235551064499
Jessica,Acosta,Public Administration,2029,Bangalore,A20296961064500
Christopher,Reynolds,Public Administration,2028,Bangalore,A20286961064501
Renee,Bennett,Public Administration,2026,Bangalore,A20266961064502
Carolyn,Smith,Public Administration,2028,Bangalore,A20286961064503
Christopher,Stewart,Psychology,2029,Bangalore,A20291931064504
Meagan,Green,Psychology,2030,Bangalore,A20301931064505
Frank,Wilson,Psychology,2020,Bangalore,A20201931064506
Dana,Shaw,Psychology,2026,Bangalore,A20261931064507
Kyle,Callahan,Political Science,2027,Bangalore,A20271521064508
Stacey,Carter,Political Science,2026,Bangalore,A20261521064509
Amy,Todd,Philosophy,2024,Bangalore,A20243001064510
Desiree,Wilson,Philosophy,2021,Bangalore,A20213001064511
Sherry,Richardson,Philosophy,2024,Bangalore,A20243001064512
Justin,Mahoney,Philosophy,2023,Bangalore,A20233001064513
April,Poole,Philosophy,2030,Bangalore,A20303001064514
Adam,Duffy,Philosophy,2025,Bangalore,A20253001064515
Charlotte,Stephens,Music,2019,Bangalore,A20197861064516
Jonathan,Neal,Music,2024,Bangalore,A20247861064517
Julie,Gomez,Mathematics,2022,Bangalore,A20222151064518
Lori,Newton,Mathematics,2029,Bangalore,A20292151064519
Brian,Daniels,Mathematics,2029,Bangalore,A20292151064520
Cheyenne,Rich,Mathematics,2020,Bangalore,A20202151064521
James,Maynard,Mathematics,2026,Bangalore,A20262151064522
Michael,Elliott,Mathematics,2029,Bangalore,A20292151064523
Edward,Evans,Literature,2029,Bangalore,A20291241064524
Javier,Sanders,Literature,2030,Bangalore,A20301241064525
Jamie,Farley,Literature,2021,Bangalore,A20211241064526
Sarah,Jones,Literature,2024,Bangalore,A20241241064527
Jennifer,Hodge,Languages,2025,Bangalore,A20257851064528
Nichole,Shields,Languages,2019,Bangalore,A20197851064529
Julia,Stein,Languages,2020,Bangalore,A20207851064530
Robert,Jones,Languages,2029,Bangalore,A20297851064531
Robert,Strong,Languages,2026,Bangalore,A20267851064532
Diana,Serrano,Journalism,2027,Bangalore,A20272311064533
George,Henry,Journalism,2029,Bangalore,A20292311064534
Donald,Smith,Journalism,2019,Bangalore,A20192311064535
Erica,Cook,History,2019,Bangalore,A20196361064536
John,Foster,History,2019,Bangalore,A20196361064537
Lacey,Carr,History,2028,Bangalore,A20286361064538
Sharon,Walter,History,2028,Bangalore,A20286361064539
Katelyn,Gomez,Fine Arts,2022,Bangalore,A20221471064540
Mario,Mason,Economics,2029,Bangalore,A20291021064541
Gabriel,Johnson,Economics,2025,Bangalore,A20251021064542
Anna,Mccoy,Economics,2026,Bangalore,A20261021064543
Craig,Harrington,Economics,2021,Bangalore,A20211021064544
Matthew,Thompson,Economics,2022,Bangalore,A20221021064545
Molly,Smith,Economics,2027,Bangalore,A20271021064546
Joshua,Thomas,Economics,2026,Bangalore,A20261021064547
Jennifer,Jackson,Cinema Sciences,2030,Bangalore,A20304121064548
Evelyn,Brennan,Cinema Sciences,2022,Bangalore,A20224121064549
Ryan,Schneider,Cinema Sciences,2019,Bangalore,A20194121064550
Dakota,Wright,Cinema Sciences,2022,Bangalore,A20224121064551
Nancy,Graham,Cinema Sciences,2020,Bangalore,A20204121064552
Emily,Erickson,Archaeology,2020,Bangalore,A20202141064553
Brandon,Edwards,Archaeology,2020,Bangalore,A20202141064554
Megan,Johnson,Archaeology,2020,Bangalore,A20202141064555
Jacqueline,Delgado,Archaeology,2027,Bangalore,A20272141064556
Jennifer,Shah,Advertising,2026,Bangalore,A20262001064557
Crystal,Erickson,Advertising,2019,Bangalore,A20192001064558
Joseph,Carpenter,Advertising,2019,Bangalore,A20192001064559
Danielle,Romero,Advertising,2028,Bangalore,A20282001064560
Jared,Hernandez,Zoology,2021,Amritsar,A20213331294561
Matthew,Aguirre,Zoology,2025,Amritsar,A20253331294562
Christine,Martin,Zoology,2023,Amritsar,A20233331294563
Pamela,Page,Zoology,2030,Amritsar,A20303331294564
Mark,Schwartz,Zoology,2024,Amritsar,A20243331294565
Deborah,Garcia,Veterinary Medicine,2019,Amritsar,A20199611294566
Joel,Hogan,Urban Planning,2026,Amritsar,A20261591294567
Nancy,Diaz,Urban Planning,2021,Amritsar,A20211591294568
Cheyenne,Frazier,Urban Planning,2022,Amritsar,A20221591294569
William,Russell,Urban Planning,2023,Amritsar,A20231591294570
Robert,Williams,Theology,2020,Amritsar,A20204651294571
Michael,Shelton,Theology,2028,Amritsar,A20284651294572
Joyce,Rivera,Theology,2020,Amritsar,A20204651294573
Melissa,Mueller,Theology,2027,Amritsar,A20274651294574
Autumn,Ellis,Theology,2028,Amritsar,A20284651294575
Jessica,Dalton,Theatre,2020,Amritsar,A20207981294576
Donald,Aguirre,Theatre,2024,Amritsar,A20247981294577
Jose,Whitney,Theatre,2030,Amritsar,A20307981294578
Steven,Pearson,Theatre,2024,Amritsar,A20247981294579
Thomas,Stewart,Sociology,2028,Amritsar,A20285551294580
Jennifer,Baker,Sociology,2027,Amritsar,A20275551294581
Drew,Cantu,Sociology,2020,Amritsar,A20205551294582
Tanya,Brooks,Sociology,2027,Amritsar,A20275551294583
Scott,Vaughn,Sociology,2028,Amritsar,A20285551294584
Samuel,Miller,Sociology,2030,Amritsar,A20305551294585
Alicia,Jacobs,Sociology,2027,Amritsar,A20275551294586
Alexandra,Decker,Sociology,2019,Amritsar,A20195551294587
Robert,Hawkins,Public Administration,2028,Amritsar,A20286961294588
Nancy,Guerrero,Public Administration,2019,Amritsar,A20196961294589
John,Richardson,Public Administration,2024,Amritsar,A20246961294590
Kristy,Brewer,Psychology,2028,Amritsar,A20281931294591
Sydney,Greer,Political Science,2028,Amritsar,A20281521294592
Lauren,Marshall,Political Science,2019,Amritsar,A20191521294593
Mark,Hall,Political Science,2021,Amritsar,A20211521294594
Steven,Roberts,Political Science,2025,Amritsar,A20251521294595
Alyssa,Weber,Political Science,2019,Amritsar,A20191521294596
Katherine,Diaz,Political Science,2030,Amritsar,A20301521294597
Samuel,White,Political Science,2026,Amritsar,A20261521294598
Roger,Kim,Political Science,2027,Amritsar,A20271521294599
Megan,Jennings,Philosophy,2022,Amritsar,A20223001294600
Gregory,Peterson,Philosophy,2020,Amritsar,A20203001294601
Laura,Ryan,Philosophy,2021,Amritsar,A20213001294602
Alyssa,Oliver,Philosophy,2028,Amritsar,A20283001294603
Kevin,Sullivan,Philosophy,2021,Amritsar,A20213001294604
Michele,Blackwell,Philosophy,2028,Amritsar,A20283001294605
Laura,Sanchez,Philosophy,2029,Amritsar,A20293001294606
Erin,White,Music,2022,Amritsar,A20227861294607
Anthony,Joseph,Music,2029,Amritsar,A20297861294608
Nicole,Price,Music,2030,Amritsar,A20307861294609
Jesse,Padilla,Music,2030,Amritsar,A20307861294610
Cynthia,Vaughan,Music,2024,Amritsar,A20247861294611
Debra,Vincent,Music,2024,Amritsar,A20247861294612
Gregory,Jackson,Music,2023,Amritsar,A20237861294613
Joseph,Park,Mathematics,2023,Amritsar,A20232151294614
Robert,Arroyo,Mathematics,2030,Amritsar,A20302151294615
Andrea,Garcia,Literature,2024,Amritsar,A20241241294616
Carolyn,Montes,Literature,2030,Amritsar,A20301241294617
Nicholas,Roberts,Literature,2027,Amritsar,A20271241294618
Steven,Martinez,Literature,2025,Amritsar,A20251241294619
Rebecca,Glover,Literature,2022,Amritsar,A20221241294620
Elizabeth,Perkins,Languages,2022,Amritsar,A20227851294621
Curtis,Allen,Languages,2027,Amritsar,A20277851294622
